,appearance,rowID,content,emotion
401,25.04100,34505603865378821,然后你就得到了一袋有毒的薯片,-0.9935827314410484
402,158.86800,34507517708992515,好大一口啊！,0.8773781206739963
403,115.89800,34508528258383877,我吃梦龙就完事了没必要下一步了,-0.9030508596925642
404,146.98200,34508550942752775,是我梦龙不行了还是你飘了？,-0.9997673838197424
405,33.99500,34508598352019461,.,0.5
406,153.16900,34508706056503299,啥,0.6927710843373491
407,163.23700,34508711348666375,满满的问号,0.5919476304654702
408,58.25900,34508903733526535,爷童回,0.6505558735453587
409,126.30300,34509580632850437,成本太高,0.657534117132165
410,15.54000,34509716563951621,？？？？,-0.7136565603633456
411,47.36000,34509736584413191,.....,-0.7716432466844814
412,108.75800,34510488743706631,熟悉的bgm,0.521072653481246
413,149.58200,34511118342291463,？？？？？？？？,-0.8938631249678568
414,222.39900,34511159780442117,雪碧？？？？？？？？？？,-0.9130046142194334
415,245.80400,34511180352978947,啥都很好就是bgm,-0.7452184016094023
416,104.85600,34511462963085317,不想看下去了,-0.8152174778964032
417,56.85100,34511969995194371,开心超人变身，开心机车侠,0.9945690271425857
418,17.48000,34514455562813445,必行啊,-0.5513790689683076
419,226.70100,34514562161049605,雪碧可还行,-0.6040145099342876
420,58.06700,34514963639304199,好爽啊看这种锤东西的,-0.9426254552436314
